DATE(YYYYMMDD),START TIME(HHMMSS.Microsec),END TIME(HHMMSS.Microsec),TIME PASSED (sec),PWV TOTAL zenith,PWV TOTAL line-of-sight,zenith angle,standard_deviation_of_residuals,Nscale_troposphere_h2o
20240103,010135.641471,011149.189655,613.548184,1694.67 um_pwv,2068.81 um_pwv,35.0,4.029 K,3.99918
20240103,011150.150376,012203.595877,613.445501,1693.51 um_pwv,2067.4 um_pwv,35.0,4.042 K,3.99645
20240103,012204.557681,013218.531760,613.974079,1690.42 um_pwv,2063.62 um_pwv,35.0,4.113 K,3.98914
20240103,013219.489906,014233.514520,614.024614,1683.89 um_pwv,2055.65 um_pwv,35.0,4.069 K,3.97373
20240103,014234.476620,015247.923970,613.44735,1690.33 um_pwv,2063.51 um_pwv,35.0,3.945 K,3.98894
20240103,015248.886399,015635.445872,226.559473,1695.16 um_pwv,2069.4 um_pwv,35.0,3.953 K,4.00034
20240103,020136.453705,021151.875910,615.422205,1698.76 um_pwv,2073.81 um_pwv,35.0,3.956 K,4.00886
20240103,021152.832987,022207.149586,614.316599,1690.18 um_pwv,2063.33 um_pwv,35.0,3.919 K,3.98858
20240103,022208.105354,023225.877522,617.772168,1688.15 um_pwv,2060.85 um_pwv,35.0,3.748 K,3.98379
20240103,023226.834544,024240.524064,613.68952,1683.89 um_pwv,2055.65 um_pwv,35.0,3.789 K,3.97373
20240103,024241.485929,025254.933085,613.447156,1682.58 um_pwv,2054.05 um_pwv,35.0,3.826 K,3.97063
20240103,025255.889507,025635.732921,219.843414,1679.96 um_pwv,2050.86 um_pwv,35.0,3.828 K,3.96445
20240103,030136.308815,031149.859697,613.550882,1672.79 um_pwv,2042.1 um_pwv,35.0,3.867 K,3.94751
20240103,031150.821583,032204.270082,613.448499,1670.42 um_pwv,2039.2 um_pwv,35.0,3.935 K,3.94190
20240103,032205.228696,033218.674228,613.445532,1676.13 um_pwv,2046.17 um_pwv,35.0,4.028 K,3.95538
20240103,033219.636104,034233.085316,613.449212,1676.75 um_pwv,2046.93 um_pwv,35.0,4.095 K,3.95685
20240103,034234.047496,035247.492644,613.445148,1676.13 um_pwv,2046.17 um_pwv,35.0,4.035 K,3.95538
20240103,035248.454462,035635.975715,227.521253,1676.13 um_pwv,2046.17 um_pwv,35.0,3.971 K,3.95538
20240103,050136.405902,051150.723516,614.317614,1683.89 um_pwv,2055.65 um_pwv,35.0,3.648 K,3.97373
20240103,051151.681274,052205.129095,613.447821,1687.14 um_pwv,2059.62 um_pwv,35.0,3.558 K,3.98141
20240103,052206.089358,053219.536545,613.447187,1695.13 um_pwv,2069.37 um_pwv,35.0,3.572 K,4.00027
20240103,053220.499349,054233.942863,613.443514,1702.1 um_pwv,2077.88 um_pwv,35.0,3.641 K,4.01674
20240103,054234.906508,055248.355912,613.449404,1712.84 um_pwv,2090.99 um_pwv,35.0,3.809 K,4.04212
20240103,055249.313416,055635.874188,226.560772,1718.75 um_pwv,2098.2 um_pwv,35.0,3.775 K,4.05607
20240103,060136.218156,061149.761499,613.543343,1718.34 um_pwv,2097.71 um_pwv,35.0,3.864 K,4.05512
20240103,061150.717851,062204.168102,613.450251,1720.93 um_pwv,2100.86 um_pwv,35.0,3.886 K,4.06122
20240103,062205.125027,063218.575821,613.450794,1715.2 um_pwv,2093.88 um_pwv,35.0,3.868 K,4.04770
20240103,063219.532809,064232.980343,613.447534,1709.39 um_pwv,2086.78 um_pwv,35.0,3.938 K,4.03397
20240103,064233.943375,065247.388330,613.444955,1711.76 um_pwv,2089.67 um_pwv,35.0,3.996 K,4.03957
20240103,065248.351961,065635.873085,227.521124,1714.87 um_pwv,2093.47 um_pwv,35.0,3.885 K,4.04692
20240103,070136.026500,071149.564372,613.537872,1712.46 um_pwv,2090.53 um_pwv,35.0,3.853 K,4.04122
20240103,071150.526501,072203.974402,613.447901,1698.47 um_pwv,2073.45 um_pwv,35.0,3.833 K,4.00817
20240103,072204.931388,073218.429633,613.498245,1694.82 um_pwv,2068.99 um_pwv,35.0,3.727 K,3.99955
20240103,073219.392669,074232.835768,613.443099,1684.83 um_pwv,2056.8 um_pwv,35.0,3.676 K,3.97594
20240103,074233.799777,075247.246285,613.446508,1675.94 um_pwv,2045.94 um_pwv,35.0,3.654 K,3.95494
20240103,075248.203545,075635.726221,227.522676,1671.49 um_pwv,2040.51 um_pwv,35.0,3.654 K,3.94443
20240103,090135.870285,091149.417791,613.547506,1654.19 um_pwv,2019.39 um_pwv,35.0,3.33 K,3.90355
20240103,091150.379143,092203.826086,613.446943,1656.87 um_pwv,2022.66 um_pwv,35.0,3.328 K,3.90988
20240103,092204.787667,093218.239121,613.451454,1655.15 um_pwv,2020.56 um_pwv,35.0,3.345 K,3.90582
20240103,093219.194853,094232.645421,613.450568,1639.87 um_pwv,2001.91 um_pwv,35.0,3.389 K,3.86972
20240103,094233.607022,095247.053736,613.446714,1632.03 um_pwv,1992.34 um_pwv,35.0,3.436 K,3.85121
